Bank,Capital_ID,Capital_Amount,Capital_Ratio,RWA,Rating
Citigroup,CP004019,5579824.739102094,9.380576591862809,3634965.6715498026,D
HSBC,CP004020,1066959.1650877376,11.01783185638691,416741.06160271616,BBB
Citigroup,CP004021,1179429.128449278,12.83164101348839,6682859.873708083,A
Barclays,CP004022,114696.37718409758,9.850545525768219,2554152.8906439566,BBB
Deutsche Bank,CP004023,8225415.08234726,11.980112487386972,266904.08673216205,BBB
HSBC,CP004024,2431454.970118289,15.56525333909898,511735.68969725067,AA
Barclays,CP004025,603498.9181425478,11.490463528351928,231584.0221358019,AAA
Citigroup,CP004026,3094913.4601621754,12.97439037113763,863727.7827210634,BB
Citigroup,CP004027,697790.1677556426,12.239580897944913,40374965.094061814,A
Deutsche Bank,CP004028,123286.21952736776,14.838868201720429,6754716.803915604,AA
HSBC,CP004029,84108.77197420412,13.26338421987754,24612573.99002828,BBB
Citigroup,CP004030,3114539.1575465067,12.966983730448277,360566.10700106533,A
Barclays,CP004031,1000497.9650463988,11.08309848736624,4015002.3819115493,B
Citigroup,CP004032,415466.17692261137,9.595605032358835,378190.91094616294,BBB
Citigroup,CP004033,2099518.597819476,12.06770059311814,1317356.0233691842,BBB
Barclays,CP004034,1610654.2511620093,14.186045144293121,639484.3930055212,AAA
Barclays,CP004035,704748.981655692,14.17103816452653,1311262.2471074592,AAA
HSBC,CP004036,1357708.4901771985,15.388263250459229,23615757.966858737,BB
Deutsche Bank,CP004037,3111619.412852974,10.614872184340205,473231.4625688571,BB
Barclays,CP004038,4295325.765606347,13.587200404572734,340455.46418846917,BB
Barclays,CP004039,133175.22131980117,11.45960633095452,2204557.9869903866,AAA
Citigroup,CP004040,1127637.140543659,9.817801208060395,2524992.5015484807,A
Deutsche Bank,CP004041,904996.590081703,9.981498967193467,7239645.0984678045,BBB
Barclays,CP004042,897645.1759352972,10.376765509361567,1513621.4451856886,BBB
Deutsche Bank,CP004043,7061617.357630392,15.40895159765536,624821.3469541628,BBB
Citigroup,CP004044,141887.48981948802,10.151250099925038,1406269.972921722,A
HSBC,CP004045,211565.43845213042,10.4723998303262,15060986.664158195,A
Citigroup,CP004046,562490.6875714927,14.880272188252448,8783879.248652041,A
Citigroup,CP004047,403222.0372516852,9.190737680795129,348362.93595269864,BB
Citigroup,CP004048,372688.86553703056,15.270766612124593,3770592.6041392325,BBB
HSBC,CP004049,971295.4407233426,11.538295986121971,5452099.781812836,AAA
Barclays,CP004050,2649020.097808539,9.120557564256082,66167.52675157964,BB
Deutsche Bank,CP004051,18660659.326011553,13.659139658404765,139060.7488794052,AA
Citigroup,CP004052,4625032.525291471,15.11378958264902,5462424.631171797,BBB
Deutsche Bank,CP004053,177050.4781785051,13.196158011180044,3635317.3469994357,BBB
Deutsche Bank,CP004054,1248394.834310737,11.357658630426096,8742160.3526908,AA
Barclays,CP004055,1312892.5600752472,10.283225093276226,10705308.508363774,A
Deutsche Bank,CP004056,19008914.135661446,13.022030499838465,1317155.7072158782,BB
Citigroup,CP004057,2335445.378181247,15.840666720651555,5798450.195455163,BBB
Citigroup,CP004058,60394.622520807956,14.222346974604319,17550187.383567963,A
Citigroup,CP004059,4001450.797724139,12.861999251403569,19064329.730514765,BBB
Barclays,CP004060,117578.7313654626,9.115293093852122,1575895.236205212,BB
Citigroup,CP004061,375208.44949000125,14.609989504256863,2234189.1765011717,AA
Citigroup,CP004062,552701.5069806378,12.29906127767378,2520531.94871593,BB
Citigroup,CP004063,289698.8238204029,11.24742807787378,52506644.29987309,A
Deutsche Bank,CP004064,3110009.3947953526,12.441227635700319,3486601.282170522,BBB
Citigroup,CP004065,36669649.383708075,10.942260846664908,9758440.788553944,AA
Deutsche Bank,CP004066,313074.2080169359,11.608584598224155,221463.35761967226,AAA
HSBC,CP004067,99541.95631587056,14.871897502713225,1398271.1699495704,BB
Barclays,CP004068,1028649.333694681,9.405034789774732,4763442.584369184,BBB
HSBC,CP004069,1464845.2982616026,10.582364613611261,6030641.757761202,BBB
Citigroup,CP004070,3609469.5280492804,9.640583803555405,4420125.247291643,AAA
Citigroup,CP004071,2835025.6296826825,12.661541655970785,7190021.436998336,AAA
HSBC,CP004072,402123.23471098364,11.404644469459257,2284729.0174137373,AA
Deutsche Bank,CP004073,902531.8535844851,13.977433652636002,5403772.169902826,AA
Barclays,CP004074,5270436.219408023,11.056082705795204,6165846.292637033,BB
HSBC,CP004075,854989.9421431066,13.315621294915204,4534555.214184032,AAA
HSBC,CP004076,2688234.076389661,15.371480345277869,1665984.8237469322,BBB
Deutsche Bank,CP004077,555586.22806728,12.951384332466324,3091694.618016577,BBB
Citigroup,CP004078,4240973.07302103,9.448329129161275,1208729.8804367122,AAA
Citigroup,CP004079,1434671.6510289041,12.014296255056665,26878800.39269115,B
Deutsche Bank,CP004080,1292174.235316738,11.137655417300767,675441.8348857902,B
Citigroup,CP004081,695327.1995511217,9.226812492290973,3314115.156195267,A
Barclays,CP004082,459355.9072754379,13.88828714485848,4614893.828554857,AA
Deutsche Bank,CP004083,1514269.5132096757,15.800892394627134,880243.4927149554,AAA
Deutsche Bank,CP004084,377002.35672275285,11.856349198659512,928306.1692702732,BB
HSBC,CP004085,2871257.3651143345,14.28207964921027,2874362.720692081,AAA
HSBC,CP004086,71894.51438327384,11.00612396395488,341234.0648643351,AA
HSBC,CP004087,1927221.6155420782,11.813709082996553,13556118.1464786,AA
Deutsche Bank,CP004088,4493752.427124488,14.476162463776863,2137485.869514687,D
HSBC,CP004089,2492418.07147713,9.775112064910253,4203557.643173813,BB
HSBC,CP004090,3748349.8762171087,14.950517346216799,2470182.5620392724,AAA
Deutsche Bank,CP004091,625358.8300701949,10.3780817479438,4750105.697698367,A
Deutsche Bank,CP004092,12056723.989996253,11.80688243341149,80373112.59508206,B
Citigroup,CP004093,1910268.0192674585,14.840026425317717,2178797.2785332813,BBB
Citigroup,CP004094,583569.2689216651,12.327776285849875,11202722.475577898,BBB
Deutsche Bank,CP004095,359810.6823076602,14.535050663304808,7018121.373755051,AA
Deutsche Bank,CP004096,2799437.0073431483,13.629932356207906,273677.11615087994,AAA
Barclays,CP004097,496283.90868112684,9.531170656017908,5741174.945796574,AAA
HSBC,CP004098,1127119.860528512,11.212900626070532,727684.4318349154,BBB
Citigroup,CP004099,869787.417320075,15.418526770922602,2014225.828808983,BBB
HSBC,CP004100,1119286.064816588,14.72572428472305,2421971.7651831447,AA
Deutsche Bank,CP004101,2772577.2564093187,11.024183450274897,419674.2312572083,AA
Barclays,CP004102,2177078.6526540457,13.724399786082824,1746837.0632684736,A
Citigroup,CP004103,1138044.8915054789,12.215116287865259,558253.7712114966,BBB
Deutsche Bank,CP004104,1973813.0954701514,15.090649374386395,5916097.785242503,BBB
Citigroup,CP004105,874404.8965339778,15.206295453979685,5450123.422960013,CCC
Deutsche Bank,CP004106,1487344.3186328353,13.603960684694188,11755265.240068242,BBB
HSBC,CP004107,7381048.648930872,10.894056939802333,6730670.523085961,CCC
HSBC,CP004108,854658.7143182227,12.941428895425974,353583.62856753677,AAA
Deutsche Bank,CP004109,603758.9907553011,11.959382383817898,3358774.5931835826,AA
Deutsche Bank,CP004110,1411814.3461412927,11.078040583132928,474295.4702313442,BB
HSBC,CP004111,955891.9713392477,9.519712454787227,426930.47884518997,BB
Deutsche Bank,CP004112,683128.893949152,14.033572906690257,33773925.51133835,BBB
Citigroup,CP004113,41559.681471060765,11.488683011870513,285495.94221748656,BBB
HSBC,CP004114,200940.30209996062,10.310107624806038,7320274.633437984,AA
Citigroup,CP004115,2387337.864559287,9.3052168412594,4690779.947493165,AAA
HSBC,CP004116,1320481.7435589263,10.155113870663227,2114184.485545829,BBB
Citigroup,CP004117,724044.663507558,11.700022335729969,793208.9978194801,A
Barclays,CP004118,3020006.900265875,15.875151589893637,8452973.68054085,BB
Deutsche Bank,CP004119,580731.1883681288,15.368229184798665,988511.11752267,AAA
Citigroup,CP004120,373971.65565703984,9.646468147659506,924081.3765663971,A
Citigroup,CP004121,1436032.133745793,13.763246100635673,1315014.733189677,AAA
Citigroup,CP004122,2605446.7735079695,11.384346222412555,8758802.494139016,BB
Deutsche Bank,CP004123,759201.2488779033,12.147571041892263,15489045.375415836,AAA
Barclays,CP004124,701989.7813474528,13.327174637780724,1709292.054388796,BBB
HSBC,CP004125,2885870.2198747755,11.484650061438277,3341273.0781246196,A
HSBC,CP004126,348759.23174034746,9.031534098204212,3809118.486676354,A
Citigroup,CP004127,200296.6251143457,13.932009734897392,34858180.38378483,CCC
HSBC,CP004128,291434.18871805054,12.319689029480887,3595886.2707046103,BB
Citigroup,CP004129,831780.0885684176,11.00423934787475,4413717.780202945,BBB
Deutsche Bank,CP004130,924236.4439308312,13.510380013418843,223706.9610638488,BBB
Citigroup,CP004131,542415.7783687157,15.288297582317144,9313110.230705934,BBB
HSBC,CP004132,54156.773746665654,9.723129091036457,9212250.326306365,BBB
HSBC,CP004133,4583864.857649548,11.799121899411949,1478121.8774770785,A
Citigroup,CP004134,1038632.6230020502,10.560014247304466,9500177.699577792,AA
Deutsche Bank,CP004135,1377543.0355532698,11.846352714233296,7018775.92171598,AA
Citigroup,CP004136,109141.91730388542,13.410394751494287,37297951.77746361,A
Deutsche Bank,CP004137,556801.0536540828,9.015528800571243,8102731.230813843,BBB
HSBC,CP004138,1359749.640433436,15.555747115564037,2203907.095752672,AAA
Barclays,CP004139,234176.3663587048,12.921781536971524,4733559.966909441,AA
Deutsche Bank,CP004140,461139.9517354546,12.406182979653723,3266865.9269416193,A
Citigroup,CP004141,5330076.209296952,10.241534915764813,4651356.2994250925,AAA
Deutsche Bank,CP004142,4571156.777667272,14.411960746346516,2414742.6226868276,AA
Deutsche Bank,CP004143,1338999.8707760435,10.098051145618872,15106065.390659785,AA
Barclays,CP004144,446364.83886498056,11.927634681435272,7485496.577733699,BB
HSBC,CP004145,9459993.947864715,12.228884310846897,1890610.6688843442,BBB
Barclays,CP004146,992931.2705163482,9.5950271227247,24929211.38831389,AA
Citigroup,CP004147,781000.6368905371,10.694644408782322,63795028.69711946,BBB
HSBC,CP004148,5725062.312244323,13.82963590859008,1348376.8773985042,CCC
Citigroup,CP004149,21103610.037937824,9.107791953368633,13702184.784409719,B
HSBC,CP004150,650983.1058947667,9.595710947753464,7401345.081480998,AA
Deutsche Bank,CP004151,15119249.297968078,10.16119703923905,7160075.830468322,AA
Barclays,CP004152,1298889.7025616847,11.263486303855233,3089612.692794249,A
Barclays,CP004153,5739624.024693812,14.254591288980158,1707428.017154671,BBB
Barclays,CP004154,6313043.974001016,10.952845024720508,5785034.107798109,A
Barclays,CP004155,1500715.5335335683,14.045439337085853,6041002.360138003,BBB
Barclays,CP004156,409517.626562562,13.967614996733086,884337.7739043554,AA
Deutsche Bank,CP004157,393843.99095148616,11.59992992907884,3199127.8783846186,BB
Deutsche Bank,CP004158,675477.7256928656,15.118656908766713,554471.9150961435,BB
Deutsche Bank,CP004159,554687.9825643852,12.182814844776452,10209896.185111731,A
Citigroup,CP004160,968689.5758431583,15.121782942758133,1126043.8855187558,BBB
Barclays,CP004161,1368549.4736785304,15.64441155780602,1858986.1992674468,CCC
Deutsche Bank,CP004162,406720.287191803,15.31216467894729,1014484.981614444,A
Barclays,CP004163,995258.468235736,15.286785666534424,884064.7182348671,B
HSBC,CP004164,299050.2111728887,13.31889856741195,429972.80160029687,AAA
Citigroup,CP004165,587389.8018855762,10.815062814213947,2236652.6793433526,BB
Deutsche Bank,CP004166,243714.9305831474,14.842181878915497,12082630.327936662,A
Citigroup,CP004167,792409.7958798097,11.899765403705569,2983322.353080229,A
Deutsche Bank,CP004168,638684.8470164976,9.967538227257833,3032150.1899357047,A
Deutsche Bank,CP004169,1342521.3232877944,12.728793903433207,2319290.901577002,BBB
Barclays,CP004170,829851.5226011021,13.63867306721076,5620002.712641638,AA
Citigroup,CP004171,186219.74231033685,14.052342880420122,7640416.090063421,BBB
Citigroup,CP004172,9670980.066142246,14.30031093486346,17316267.015667822,BBB
Citigroup,CP004173,748916.665523388,13.985401599299705,8637079.934501942,AA
Citigroup,CP004174,10855676.661723025,12.10395179342397,2052249.096723755,BB
Deutsche Bank,CP004175,404849.0592551679,12.557006393914314,2100452.6781740137,BB
Barclays,CP004176,407658.4468854689,10.046877860793892,5500590.32986949,A
HSBC,CP004177,976475.0678373,12.948383752252195,24171515.91301711,BBB
Citigroup,CP004178,2197735.1556244735,12.143711854611652,145533.4412722797,AA
Barclays,CP004179,6360092.4727283595,9.172762032793198,1925555.0495057239,A
Barclays,CP004180,14300740.452626029,14.50895269635839,139086.53283356092,BBB
Barclays,CP004181,463135.298137147,13.857123113542082,4805495.496156587,BBB
HSBC,CP004182,138245.65193577725,11.138398689417995,3010001.1509296778,BB
Citigroup,CP004183,180025.7984289791,9.483420954912656,16887363.9964248,BBB
HSBC,CP004184,169967.06893966248,9.70066926775885,14709600.633891033,BB
Deutsche Bank,CP004185,5604148.431922652,15.199164883500137,3603530.1432686658,A
Citigroup,CP004186,2115874.6113831704,15.738600428173918,1390405.4592318246,A
HSBC,CP004187,3777692.8792671687,9.72325455517595,4190913.592553811,AAA
Deutsche Bank,CP004188,1657617.953492965,9.040287021221621,2293856.4298959505,B
Barclays,CP004189,14593215.164437696,11.93006945860662,22939825.89720571,BBB
Barclays,CP004190,2257012.033199627,12.884716689083408,567637.945784902,AAA
Deutsche Bank,CP004191,3201825.0505865808,12.770103898944738,2910324.4715999714,BB
Citigroup,CP004192,1443490.652274447,12.025626997379552,229151.2276265608,AA
Barclays,CP004193,1136961.2295244506,9.606418011999002,1050080.7267304678,AAA
Deutsche Bank,CP004194,438774.7753465023,14.473143368946582,1296008.663760663,BB
Barclays,CP004195,10971153.161951972,10.056596873109717,988808.824896759,BBB
Deutsche Bank,CP004196,1148968.276275053,10.827852861396105,13198853.993719576,A
Barclays,CP004197,2571824.041387482,14.508787159330787,77075585.22925615,AA
Deutsche Bank,CP004198,2233305.172940267,10.8755769044101,1836335.5261990973,B
HSBC,CP004199,754430.0373516156,15.215860229425257,1015308.7106063603,BB
HSBC,CP004200,623585.5484750887,15.920730911212972,836747.998935636,AAA
Citigroup,CP004201,2219319.8516391516,10.91562694860317,4944143.47231745,BB
Citigroup,CP004202,337808.0594593087,9.087663222785562,519643.657351687,BBB
Deutsche Bank,CP004203,1295503.595487961,15.21785939138869,7534808.470945324,BBB
Deutsche Bank,CP004204,2307769.989357359,10.266402988122982,661016.4487833867,A
Barclays,CP004205,1248898.2460211494,11.178631766904655,1430870.7844364822,BB
Deutsche Bank,CP004206,860732.6601537227,15.551621493464994,1393233.0983884141,BBB
HSBC,CP004207,1144799.8823785137,13.413496977682188,5369453.078363609,D
HSBC,CP004208,154227.17446009122,14.53938491430708,99743.92328017428,BBB
Citigroup,CP004209,3656058.2724154624,9.69292889979207,12388133.743145552,A
Deutsche Bank,CP004210,4446428.159116819,13.165938938001824,1334794.8169845946,BB
HSBC,CP004211,1537996.3090090635,12.345169940988223,456310.3300843041,BBB
HSBC,CP004212,175256.81288786756,15.828808442777827,14405327.166299732,AA
HSBC,CP004213,297581.26725726,10.986165782050836,10811436.00998184,BBB
Barclays,CP004214,561386.5449064028,11.251508696472628,891131.6354038736,B
Barclays,CP004215,1383946.7621117458,10.791289611428546,27521332.252495635,B
Barclays,CP004216,154018.75702470564,14.849520631783768,11116741.353715656,A
Barclays,CP004217,1154401.4198969968,10.28602351666266,810979.5494139541,BB
Citigroup,CP004218,701883.3594419328,9.654861390776704,46474939.1935556,AA
Citigroup,CP004219,730797.3504118902,10.230591030521998,5723917.630873824,BBB
Citigroup,CP004220,104160.91412430904,9.161842948488506,5716281.142065861,BB
HSBC,CP004221,3175791.167989625,13.939216329582077,2340496.795177538,BB
Barclays,CP004222,3126990.538091243,13.31282670371847,14091534.376627257,A
Citigroup,CP004223,969775.0682633212,11.005461989763216,2327643.745687534,BBB
HSBC,CP004224,1810043.6951193488,15.807876170916426,9289245.568892596,A
HSBC,CP004225,2735350.2727823434,13.198264393718915,9648568.297802249,BBB
Deutsche Bank,CP004226,682882.9939167493,14.296617516059472,5482744.513057601,BB
Deutsche Bank,CP004227,151442.57511605884,12.50285534780193,1351755.8553693944,BBB
Deutsche Bank,CP004228,63000.01210208106,9.97320641677689,7577913.138071685,BBB
Barclays,CP004229,2659064.458842607,10.899267621771724,3737036.7123377477,BBB
Deutsche Bank,CP004230,1062111.2218019352,15.223957451443919,1891150.652484466,BB
Barclays,CP004231,5921344.630690243,9.082289775579934,7222484.788927715,A
Deutsche Bank,CP004232,156236.04889084332,12.71199770128876,2135993.871008651,AAA
Deutsche Bank,CP004233,1372433.7323480363,9.761899201174359,726773.1781042262,A
HSBC,CP004234,6663542.549523324,12.350087754806674,2584692.5011929953,A
Citigroup,CP004235,1045318.330524481,12.000792127069058,1453068.9786411824,BBB
Citigroup,CP004236,56940.199725519495,11.246692072807345,20258489.35773268,A
Citigroup,CP004237,2399084.0446823468,9.304139434994266,9408657.292853989,AA
HSBC,CP004238,729001.5437389063,13.178207130972933,2008035.62213228,BB
Citigroup,CP004239,3439167.4757410097,11.951823071429208,3760333.1321723736,D
Deutsche Bank,CP004240,634140.4831406139,13.177891052974589,4361069.667290837,A
HSBC,CP004241,2438950.8881068686,10.28814325226233,450636.68823778327,AAA
HSBC,CP004242,7304366.389711029,12.024268335935641,1769945.387443965,A
Deutsche Bank,CP004243,2600295.431697753,12.678264170314556,747564.1194522443,A
HSBC,CP004244,5786196.560306145,13.704813277545615,7614818.240298819,BB
