Loan_ID,Principal_Amount,Days_Past_Due,Loan_Status,Credit_Score,Collateral_Value,Commitment_Amount,Provision_Amount
L014579,227477.93121476035,0,Active,667,694908.7941247937,48293.372582596305,67506.2602623098
L014580,487124.83659879357,90,Active,692,214510.90783052996,455355.0027179286,32867.56439116658
L014581,52046.20138352722,0,Active,801,489594.14005754754,189358.55367342086,35336.66192656546
L014582,467908.64552451746,0,Active,666,2120.965034974187,118920.53527860664,59139.25790530456
L014583,424751.43365932634,30,Active,410,376996.0498336621,74825.30902450974,31409.499907513582
L014584,781542.9026662922,0,Active,560,318484.02455865097,373757.9670020513,31310.178399878496
L014585,361392.5448443493,0,Active,363,96119.60821076187,361756.96025214466,80130.74327048445
L014586,982723.2739242034,0,Active,799,712990.4448382299,47358.87807632983,3369.823725768251
L014587,188962.2201078941,0,Active,359,86447.3061605378,479742.1988452848,2574.527146728045
L014588,595076.8181184535,0,Active,388,212361.50955572803,36245.40822048339,29468.524480715918
L014589,98802.30403817208,0,Active,655,587191.3360249673,248466.19097909,68987.38944204808
L014590,736525.3441540422,0,Active,668,144586.66347906188,322657.3902492691,30564.84107233899
L014591,994806.1511813517,0,Active,791,61417.70716783554,444106.0062220214,62921.354340567814
L014592,820947.2513741159,0,Active,704,775482.353812884,134798.054619602,28627.276839320715
L014593,560146.5053130982,30,Active,317,234829.42828016265,133777.6461503825,3065.709365831215
L014594,489893.94382569514,0,Active,667,48553.79637433259,390634.5650556127,72734.00589016432
L014595,836679.6616541784,120,Delinquent,556,112831.32322655334,205493.56270337987,54329.994325097985
L014596,936614.343863617,60,Active,520,177964.97200153675,102856.4376492242,64423.61423561317
L014597,989314.4605401121,120,Delinquent,572,766712.1379693069,10665.932960999602,17728.57264088803
L014598,402573.8352888393,0,Active,676,12876.477572625334,372912.1722558891,61744.995024219694
L014599,991008.3000465672,60,Active,546,634234.6082935552,7510.626872539061,80909.71217170826
L014600,164366.98965209318,30,Active,689,624732.5517968736,318782.9532508361,14038.901314422581
L014601,261014.2781725901,0,Active,546,399705.7552556856,214431.94772809622,28301.610025244638
L014602,98125.96348655723,0,Active,472,746320.1923301452,317235.18631526054,79174.12364478417
L014603,279021.1313196368,0,Active,627,10746.684707823295,380044.7741994608,64377.35214174498
L014604,770258.176101831,0,Active,422,396164.50690423546,323818.898475469,18822.75487586328
L014605,854395.1145966651,0,Active,766,202768.6591761281,232857.95432205652,27187.19175988512
L014606,781103.718651546,0,Active,530,609543.599534299,453748.62509069615,90523.5461985519
L014607,634755.1203860193,0,Active,611,138596.04179830852,1796.1708151864598,37783.72059079516
L014608,518826.8473974191,90,Active,775,700060.9247064354,23862.27943856034,9288.54434585491
L014609,711617.24632151,0,Active,489,324380.811626708,243256.98800908308,66333.29816492283
L014610,396925.2137745496,0,Active,800,108693.4147021144,123621.9374027937,40158.89735986717
L014611,842895.2679847048,0,Active,586,27799.708634659302,215202.35860095493,73140.95793253055
L014612,680418.1930370176,0,Active,620,551561.729247106,143590.3369165182,11272.656734211007
L014613,700826.6515094645,0,Active,360,742765.3617069911,115623.6032092881,30740.66519346067
L014614,540576.6331977806,60,Active,437,775896.2409311387,461516.10721129156,39272.274277235345
L014615,886376.6943690608,0,Active,425,699463.2883199285,108323.28627934163,57466.88921341719
L014616,259494.58634226196,0,Active,491,311628.2928230967,45736.07150417225,18501.747596430563
L014617,387336.1768274402,0,Active,513,724687.4479587347,112862.69611214423,32187.00377815763
L014618,779866.1439809122,30,Active,492,514942.0785268849,213609.86684494882,76585.17646721436
L014619,497821.4071680443,120,Delinquent,322,50653.60030607611,111657.36270690491,18874.570970129855
L014620,890321.8732899489,0,Active,682,136692.05865733282,48861.61651272425,38000.336053739746
L014621,352935.3265652238,0,Active,455,308068.05695578124,134332.3222762987,39153.03844801914
L014622,375636.8671314483,30,Active,392,244982.6020725956,453230.8820357198,20777.53771792249
L014623,889848.431492759,60,Active,429,268760.8404543677,376351.60181172786,87262.30265391545
L014624,469726.61698022066,0,Active,726,587977.5324707896,116650.3977886868,51489.44142837346
L014625,520963.3383604619,0,Active,524,47103.89609494863,303579.7765649199,38606.0140474183
L014626,339436.0781823226,0,Active,311,484629.88274498755,428045.54328416754,77806.12158721652
L014627,283903.2427572911,0,Active,647,269312.59404678276,485483.9209483443,3674.338651363285
L014628,659389.2237300081,0,Active,373,705925.7473363816,37138.53351772489,99821.89390359687
L014629,128642.25492579183,0,Active,410,45734.72220965282,101898.83989268073,96096.37512143647
L014630,880479.9147710801,0,Active,781,777336.9767621085,471731.39292967686,8760.683282365078
L014631,781411.1053974568,0,Active,496,64741.47854849343,442406.51141371764,88814.72970619964
L014632,198840.78106874475,180,Delinquent,490,347578.89130253793,149536.56412393006,31068.155381215623
L014633,697079.7463663197,90,Active,363,685655.0325867797,98849.7471213427,10452.363581564994
L014634,606606.5920727785,0,Active,793,257518.65550084753,407697.3449875424,57017.88799328332
L014635,192689.70022927766,30,Active,364,680069.3124288903,52610.01334549975,86852.0616042545
L014636,280471.47098973015,0,Active,559,770533.6389323144,309923.3156067127,15967.027116483046
L014637,414896.638696496,0,Active,468,98196.95467032865,453808.12246106745,97020.0847892839
L014638,702250.3078930192,0,Active,476,381788.5409136071,90025.39015758903,29134.490413377633
L014639,642336.1747288359,30,Active,444,184635.43283162522,62584.62362340161,56952.31472379713
L014640,536912.4991999309,120,Delinquent,354,613626.350570226,321645.38171034126,66529.63940213018
L014641,770726.437682894,60,Active,838,86391.27744158142,307098.8467671497,35071.08025042106
L014642,760358.3622101042,0,Active,435,619799.476562995,33638.566815827384,87793.6690923971
L014643,621680.5625216333,30,Active,671,540335.4009678827,180619.57977101507,99242.06159122466
L014644,789120.182550977,90,Active,322,505073.6788501625,463452.1464765226,40839.76611472981
L014645,340920.7410314171,0,Active,837,347448.6225830418,114900.22922604864,14514.55620271207
L014646,882437.0330393795,30,Active,461,401260.3905692461,264378.11192418926,88453.89148926183
L014647,618760.9849439213,0,Active,459,80326.5377041206,176261.12295036545,52594.40785235696
L014648,824139.8786743062,60,Active,817,215909.61436836267,452240.49205733935,74015.68348507375
L014649,550816.3137423812,0,Active,676,730711.7160270752,260334.65595523518,35821.97970858316
L014650,226253.86253879356,0,Active,614,353578.6765086666,225212.07546702455,11332.463730160802
L014651,546986.0273915256,30,Active,516,322285.4713366427,445776.1854049061,85928.05914578104
L014652,377400.5471388222,0,Active,563,37868.10531821798,322098.1542337784,48306.670465626834
L014653,700524.0456767236,0,Active,639,707452.2569056319,178575.419215911,10906.420118198723
L014654,481035.8538173884,0,Active,761,602726.5238851955,496562.5272441785,18735.824467806062
L014655,837751.6768784109,30,Active,460,73319.18354198939,457904.6934843561,74152.8121522246
L014656,681291.7871986976,0,Active,613,120151.00100173708,132297.81456418228,87582.24569426988
L014657,687698.9887010107,30,Active,430,98929.89351041264,16939.534731530646,27717.810021828016
L014658,224983.78015615433,30,Active,378,522555.9675014539,60412.197658762656,28038.956457951183
L014659,984407.2688263775,0,Active,766,127125.43362703173,77324.68814084292,10169.235598779458
L014660,843258.4571787738,0,Active,364,796079.7484236617,367454.15882760944,41886.90625728056
L014661,791114.8357150877,0,Active,718,458927.3453019599,188044.23908013292,89141.89666587263
L014662,336913.07290842716,0,Active,351,696109.1376981147,169602.0527074754,16433.922695420468
L014663,540275.3363187596,0,Active,325,584047.3128280848,279394.7102187465,77916.08909930155
L014664,145732.15619358537,0,Active,326,19587.652318274973,67766.20177882875,21889.649195071637
L014665,543091.2168960789,0,Active,579,336904.94177621417,137933.41271530278,20261.45969510368
L014666,154430.3540184544,0,Active,803,289297.1796569778,242472.06834194812,1494.4781588715373
L014667,557507.4655497052,30,Active,636,761750.6444220424,234257.28417720264,66972.98627762959
L014668,652234.6613533566,0,Active,438,270683.6490586854,305822.27611352195,38687.894001148394
L014669,396294.00757740333,90,Active,691,549946.9134887783,154952.93746162907,97375.02850594872
L014670,503559.4295479803,0,Active,533,471583.8277875925,191149.7716786325,5166.386519475663
L014671,876896.8537978401,0,Active,731,589311.802232165,31688.233309435152,6593.743016963161
L014672,117477.51325578128,0,Active,587,49018.28123781886,324516.9910966836,28445.360562612088
L014673,793815.5640696563,0,Active,328,744630.6823887633,249657.23437778064,53777.47208840371
L014674,179047.00548623444,30,Active,405,794406.7358070087,20903.704060191318,74843.14675731851
L014675,46340.90297658211,0,Active,803,443493.4013811158,252376.61901725162,30301.973958307306
L014676,193718.85671759731,0,Active,476,131461.1311607213,130601.48252328846,33354.62651889723
L014677,767392.7580707849,0,Active,683,695549.995421655,73355.96901333907,71934.41147188566
L014678,411074.8126034914,0,Active,597,517855.72870688455,2550.8631897216414,36978.25564971138
L014679,873795.3116777202,0,Active,565,499149.2979835723,490757.35428759764,65255.95067820784
L014680,529460.4657704432,0,Active,453,707929.9731659916,473969.37311364175,31419.60301729576
L014681,32027.84840706765,0,Active,375,585179.7454058451,412446.5456391336,99164.7313062241
L014682,719546.4735059075,0,Active,470,735812.8235938163,108062.10100659508,91663.96592007905
L014683,119130.57963402038,0,Active,399,766067.3149799319,434418.31100899563,58665.97692819256
L014684,791485.8371273052,30,Active,573,275904.8635754925,448597.1464357822,96092.58489663787
L014685,176421.52430712822,0,Active,597,158330.73122041536,40809.35972101524,56178.66807604271
L014686,351991.9219474583,0,Active,511,308363.08938745374,260749.5552492396,85114.60330995354
L014687,763658.7153291067,0,Active,301,774006.3937447164,53448.07151383429,95262.35583513255
L014688,954689.0439016575,0,Active,588,153123.61463188333,266554.1112889133,97584.22258698627
L014689,377719.611140265,0,Active,508,472885.6348420199,422159.231354271,97188.2736715212
L014690,831106.2179969464,0,Active,745,67399.8820973595,313324.6398314578,87301.7014272649
L014691,198884.34282108032,0,Active,490,665988.66527687,31473.643161926913,39493.17868000719
L014692,809107.9725004662,0,Active,321,534565.0807196797,4915.740075096819,99208.99045024758
L014693,660919.1186636885,30,Active,572,417688.1732824278,47144.39044087121,77953.26258418307
L014694,200816.07214024474,30,Active,430,503993.12497930165,454366.27577718196,85127.92041039576
L014695,309478.9207478975,0,Active,588,93639.93857704775,492626.488467734,79948.73483898456
L014696,140453.17971106566,0,Active,491,689152.8360152307,241703.71894721515,57294.51171282484
L014697,389137.34095367015,0,Active,565,272112.81864980166,178540.58260184326,54119.40123124821
L014698,211612.15471204463,30,Active,542,135298.56295816306,172159.10584310244,41401.11339747126
L014699,647557.9740941687,120,Delinquent,511,11835.896125638801,212488.6937074203,12529.520430142682
L014700,994560.0531783531,0,Active,307,48561.5087428263,197638.5476524523,62940.903694730085
L014701,21889.0714534215,0,Active,739,537315.4237382065,383618.1349992192,32148.291402314466
L014702,545510.6151544256,30,Active,377,574773.783043698,264124.09254560585,19194.530894176554
L014703,577929.9315735196,30,Active,803,119099.96813728938,43199.1219882264,26182.453027427033
L014704,915066.7017840038,0,Active,513,484573.95629121864,43937.955205337166,38719.15664568431
L014705,510945.28141926817,0,Active,478,386412.07320595585,55559.44600442531,782.3847655283545
L014706,548264.4054484683,0,Active,328,749751.3649084861,194589.43230288607,34918.617428817226
L014707,476936.2733151047,0,Active,361,532162.6862020517,134598.40073108743,63734.52239003784
L014708,276215.26151586656,0,Active,434,416264.49076822906,185097.1719222713,20037.61828722126
L014709,65468.84191642454,0,Active,727,227021.21275899163,46833.94040886557,21252.069524036233
L014710,414571.10538773774,30,Active,433,369435.70808664424,453407.5454017661,15714.264301859948
L014711,62065.55652827175,30,Active,782,197681.34493924503,414124.6754151919,23855.262626011052
L014712,554987.5447712586,30,Active,367,542710.8862265347,279716.1423717126,2635.3822405494666
L014713,314220.7068098702,0,Active,761,475266.8407014789,285579.4806611672,97847.20852724617
L014714,538266.3775101736,0,Active,753,237022.82785605063,252065.10356595373,6852.237344472234
L014715,142953.9947512348,0,Active,316,9656.642259787419,114130.74209781454,72825.18115353059
L014716,933303.666081966,0,Active,451,786228.1735866405,327180.50923382083,26979.370029848193
L014717,895576.0311144355,0,Active,760,42392.5720251936,45854.889298257316,49709.66002064938
L014718,198096.54411026166,0,Active,547,437609.8379751153,292241.54082015343,33199.10377713478
L014719,350009.8404610698,0,Active,695,681614.0709450454,220087.3894757558,97065.60324997932
L014720,617357.8441334598,0,Active,456,496860.3333014787,28898.418787081104,35867.44606262598
L014721,104729.3452328472,0,Active,617,469544.15613415383,216252.8393488574,44778.76679116152
L014722,361022.1429049893,0,Active,397,572079.5736852335,295668.55064419936,98868.80271576205
L014723,258601.16395081603,0,Active,377,246500.38150263668,39798.123341393046,9915.922823292567
L014724,916361.5614295297,30,Active,838,311712.71442563395,149207.96275636271,29564.799605739157
L014725,853985.5299263132,0,Active,595,67619.130287245,101235.51174185991,38542.16420336879
L014726,584034.4138541952,0,Active,730,3757.4764223738734,11890.259689432582,44971.08318033521
L014727,525142.8735028584,0,Active,699,211645.4546681057,40875.70103436128,95735.94800602995
L014728,931418.5365999432,30,Active,312,651385.649834191,94538.2253934111,38178.81920903253
L014729,933103.5051490272,0,Active,737,489282.81730497495,299950.798136142,28154.23796910248
L014730,969636.8240981438,30,Active,698,111533.88550034791,471613.8624401265,31427.249181972395
L014731,134125.0952671058,0,Active,699,341173.2502979114,328447.73891906487,12630.76045981596
