Asset_ID,Asset_Type,Asset_Value,Outflow_Amount,Funding_ID,Funding_Amount,Maturity_Date,ASF_Weight,RSF_Weight
A016514,Cash,2078461.217928892,779697.6277814949,F016514,3290149.452019428,2021-04-24,96.77705925220117,25.544916537695492
A016515,Government Bond,4345599.821269838,875316.681087708,F016515,3536569.712384946,2029-03-30,58.59146627300013,84.36851420790518
A016516,Cash,3354725.453036833,1219977.6694781845,F016516,379133.85613643477,2025-11-30,88.36014942864644,93.92201956602075
A016517,Cash,3277669.089206642,1799534.7974547592,F016517,743643.1717424152,2022-09-25,82.1372386233717,67.60830312576779
A016518,Government Bond,3504452.3152208123,65605.20824155887,F016518,1796768.682064003,2022-02-18,56.73775214426476,53.79031671165894
A016519,Government Bond,4594467.18312829,326458.0449615686,F016519,4622542.133828975,2021-09-21,72.96383058406929,81.07691385537403
A016520,Cash,1867968.4348671902,1354354.8449748382,F016520,4079525.976334262,2024-10-08,79.61405635608949,67.99961118249209
A016521,Government Bond,2347850.2497552093,1770129.622555005,F016521,107672.72712132322,2026-01-25,78.95706091413726,62.079635613926825
A016522,Corporate Bond,409429.7535009795,26573.314292428397,F016522,1176705.9945794789,2024-11-01,83.93850311234803,44.29396218907104
A016523,Cash,1405273.9393410976,193503.73588021196,F016523,4101072.0494375844,2027-08-21,83.77222605753343,41.1355099552544
A016524,Cash,1571913.3359032888,1089279.7883023005,F016524,464813.68036062695,2024-02-11,58.100885896097694,34.69858492162119
A016525,Cash,4957462.340004552,982252.099869097,F016525,4779539.346027795,2027-05-16,99.75376144775039,88.3949820480068
A016526,Government Bond,2068203.9084798768,1504668.146444417,F016526,4589813.486999263,2029-08-19,80.49244665536386,73.30897874038351
A016527,Cash,947649.3641849969,1272145.1070064742,F016527,1773921.7134491347,2029-06-14,76.42095762622633,34.36892983828538
A016528,Cash,4685082.703463258,1567536.3272172671,F016528,862666.6827370008,2024-03-22,73.38749066327324,84.55884971663603
A016529,Cash,2208150.0443036943,318806.48974665673,F016529,4594915.825723448,2023-01-06,60.04187529658284,38.342372076159805
A016530,Government Bond,1337412.0569583473,1257534.7238744036,F016530,2922230.8354813047,2029-06-20,67.19196176946757,97.82276119993634
A016531,Government Bond,4364465.510498733,966742.7518084702,F016531,3098184.7397092893,2028-05-28,83.92976194959343,49.29290713734963
A016532,Corporate Bond,2909198.8244894105,657459.8795420392,F016532,3676966.1171849766,2028-10-13,52.02098413684444,64.90595335508354
A016533,Government Bond,3177689.2297467454,228592.35114106073,F016533,2172666.945475786,2023-10-06,79.90787226875057,73.82433069680306
A016534,Government Bond,1431140.904502493,1301543.6894143356,F016534,2708949.876871554,2023-08-24,83.9625845036887,32.496440673719704
A016535,Corporate Bond,3370319.632667924,335943.26054945873,F016535,1984942.7987633948,2021-11-16,60.275116543733716,87.06083816601358
A016536,Corporate Bond,4213059.365688004,1926251.9736466415,F016536,3475849.1224779407,2022-08-29,61.897792807521604,37.88115885825394
A016537,Cash,3153580.29802625,629770.7993578595,F016537,3008623.2342408965,2030-01-29,85.78360164174184,57.567863163822615
A016538,Government Bond,3695450.7093732627,154888.31310310992,F016538,1444350.4331505126,2024-07-08,87.51017835632078,24.57237832512529
A016539,Government Bond,1499233.087687576,459726.64023040555,F016539,155960.7887487469,2021-06-24,73.50689020493942,42.758582405620444
A016540,Government Bond,4786064.3462590445,244726.0540739769,F016540,1148516.7742327754,2024-09-21,59.68744008204847,87.71472053888603
A016541,Government Bond,3648531.706805022,696462.7230636913,F016541,2188888.874226387,2025-11-28,97.80909095222361,61.16639271018739
A016542,Cash,1132418.1562065114,1691623.7636113376,F016542,3047939.6715800962,2024-08-18,96.63611605642376,55.79162646691848
A016543,Government Bond,1239987.997166492,121670.63120410084,F016543,3153611.7277198397,2025-11-20,57.17434008929715,70.38793097320759
A016544,Government Bond,4689063.3350192895,1161040.573949698,F016544,2968433.9955476806,2029-07-04,65.6598467783626,40.148973999836684
A016545,Government Bond,2235134.9568782113,46230.65860850801,F016545,3825989.929446591,2029-05-09,75.57296003665445,33.47672202508858
A016546,Corporate Bond,1658071.8019174377,1506909.280777699,F016546,2956425.015579565,2025-02-12,84.15644330963181,66.25557579366046
A016547,Government Bond,2347266.9306012173,733951.2492442741,F016547,2734146.9701963468,2026-07-02,94.65542087124842,14.532870739674337
A016548,Cash,1949997.008087543,673766.1375968959,F016548,4597983.793993619,2024-10-11,54.272768976765704,66.07577511429284
A016549,Government Bond,3574274.8413717616,1987847.561439271,F016549,707633.6979873679,2023-03-06,69.37608344732448,86.27264077785607
A016550,Cash,1844990.2629341118,518763.119674754,F016550,817578.0029492103,2021-11-16,51.669857945312195,92.33347579501297
A016551,Cash,292973.653312927,1675949.610735917,F016551,2415627.490224061,2023-11-10,89.39609558432284,79.23928745581013
A016552,Corporate Bond,88121.23626251778,1057190.364539267,F016552,2654354.783645638,2022-01-03,85.46212619966629,24.543926624031307
A016553,Corporate Bond,4949861.109744053,10980.719879900735,F016553,2208571.424633972,2024-12-12,58.53807159454203,53.13887776654803
A016554,Cash,3472028.2190278005,728238.9595767711,F016554,2203470.850374708,2027-02-23,60.2825176263447,12.017213432331223
A016555,Cash,1201497.987716583,1242897.4658185993,F016555,4658343.7683878485,2030-04-03,67.82780163240324,86.53696350891401
A016556,Corporate Bond,3346199.5152475378,213342.01774532194,F016556,4046447.849511705,2026-02-12,88.8927968249709,42.603583103578124
A016557,Government Bond,4439508.114794242,273984.91129480803,F016557,1106349.7339319699,2024-10-07,64.70684464807422,90.93568962114904
A016558,Cash,3650504.4073140468,1601203.8241400647,F016558,1728286.4135091866,2022-02-07,64.35952421199364,97.60426314775955
A016559,Cash,3573572.810288374,435252.2166306989,F016559,3626426.5823839377,2025-02-08,90.96493999061641,21.088360054290582
A016560,Government Bond,3336873.5315642306,1691343.938141723,F016560,3647982.8203536635,2028-01-14,64.90300434951577,49.76423925663246
A016561,Corporate Bond,3870365.893020908,1391283.1005716827,F016561,2402664.6942950436,2025-05-26,63.98067666040262,66.42531094970758
A016562,Cash,2435656.895345994,185007.55560463484,F016562,483935.67560565897,2022-04-09,76.49004713707119,97.48163607210599
A016563,Government Bond,878211.8342682419,77583.64059292522,F016563,4247435.824718958,2021-04-27,57.76616868100558,73.00952610729591
A016564,Cash,1339197.0233617867,733388.3148965036,F016564,2348755.7283838564,2026-10-16,54.91080006542882,76.49580674247036
A016565,Government Bond,3310181.8843477694,1589610.9914504988,F016565,3232759.961932999,2026-06-08,92.2525460161057,45.35657249099376
A016566,Government Bond,895141.9310834686,1439012.5566560335,F016566,1258949.8667224029,2026-05-02,58.82509772003724,39.47197702419102
A016567,Corporate Bond,1119749.786600537,570041.9534604246,F016567,2181497.653665952,2024-03-29,57.92959023070896,91.00757656745597
A016568,Cash,3966161.3141945372,1829828.5427930248,F016568,4583740.994552045,2026-10-15,86.1023618689394,54.53956174323448
A016569,Cash,2619170.2543217465,769755.792226079,F016569,2240781.042229305,2022-09-27,54.487685012119144,74.57437276668999
A016570,Government Bond,244448.85992562663,447325.08304939413,F016570,1372814.1599871297,2025-09-01,52.405543701401115,72.42260963645742
A016571,Corporate Bond,2791378.980706404,721465.5212321006,F016571,835471.0842914837,2023-01-15,99.34409094119601,97.03798387911462
A016572,Government Bond,1422922.5035653007,1150220.7574590656,F016572,1007907.6298189062,2027-05-27,78.67134571003645,78.35748523955257
A016573,Government Bond,1571649.6283360163,424002.15818177914,F016573,363871.06174904667,2021-05-21,70.98486243678666,44.96449842187456
A016574,Government Bond,856105.6758592472,8590.36312880459,F016574,2006279.9668072262,2028-08-01,74.23406849963189,76.7430780500728
A016575,Government Bond,910339.1679921309,295797.20264664997,F016575,2934108.3740360863,2020-10-22,55.03900801991692,14.533856193441196
A016576,Cash,2604736.5647253348,1323313.7294852955,F016576,1041425.3184013758,2025-07-12,73.02083714454726,51.59691075385221
A016577,Cash,2422402.2079565697,1141715.8781474868,F016577,1452644.99584761,2025-10-03,60.8315084736719,11.152718627984783
A016578,Government Bond,2477740.064473071,987446.473370097,F016578,1097128.4531241811,2023-09-25,53.2315338064066,72.0769722293219
A016579,Government Bond,1180793.1026755713,376746.9291727424,F016579,3285241.5031205076,2024-10-11,55.24972154036076,48.410920245438746
A016580,Corporate Bond,3003217.4893772383,1304257.3852937322,F016580,4402375.141948787,2028-02-10,52.05319192549621,84.6246691825641
A016581,Government Bond,3557939.8514699102,1061987.5222908014,F016581,915010.8768202708,2028-05-06,69.25196995602339,39.94203537577472
A016582,Government Bond,4707417.080665376,158041.62907841968,F016582,994467.2620577564,2025-07-06,97.56207707196069,51.58506306126398
A016583,Government Bond,4578799.034812557,501737.2941493746,F016583,2447367.8875870346,2023-05-05,76.46950226595939,80.62899411398152
A016584,Cash,4387773.424254212,204062.271682307,F016584,130312.82573000451,2027-06-01,60.5222316971078,26.326972769480918
A016585,Corporate Bond,958340.1910555364,1696017.3368850318,F016585,3601288.6301662633,2021-12-18,54.248815817313805,38.823264669869296
A016586,Cash,4391812.836335968,1228892.1631987868,F016586,2331394.257495275,2021-11-21,79.91264303125575,52.41271260049834
A016587,Cash,1430715.4443057105,1349083.209623614,F016587,4022616.1864460288,2028-05-15,60.14678633923975,63.49991063268464
A016588,Corporate Bond,1473032.1336086122,1427896.9339392942,F016588,2122285.071542374,2028-05-10,93.09914789117241,43.426058328090676
A016589,Cash,1966621.0305011994,1497804.2267884538,F016589,3699272.857503929,2026-02-22,80.76640746759621,70.10915638669303
A016590,Cash,34838.06613385473,464446.60409597686,F016590,219241.24440283896,2028-07-08,85.69912695700913,95.0675772439341
A016591,Cash,3407032.896264371,1958692.4129408414,F016591,151504.95304164864,2020-10-29,79.08625537895946,37.25628795287689
A016592,Cash,2493576.2716292166,1918320.6314120623,F016592,3648173.556574928,2029-12-11,55.53905214353212,81.86185276337801
A016593,Government Bond,2918999.2841380467,1395283.4960444137,F016593,4134927.546041642,2029-03-14,82.88671618537718,69.09194528244605
A016594,Cash,3745941.7034079833,1814840.237036049,F016594,1344289.832309713,2028-02-20,99.9132474913806,48.569331937609434
A016595,Cash,4300704.425421159,1185956.977171635,F016595,3989761.045811213,2023-09-23,61.80942232610024,85.86882109753425
A016596,Cash,161056.66195845229,1226238.0281041623,F016596,1728870.770664399,2025-07-12,71.62425555369619,12.615420008608028
A016597,Cash,4393758.465265367,1546000.9228412725,F016597,1862323.4046150749,2021-07-27,84.31888990535751,64.6546574375626
A016598,Government Bond,3681910.952389471,408150.2126380794,F016598,2828996.8835195303,2022-05-02,77.79889331651958,97.2752205918734
A016599,Cash,3656620.8274630187,1645750.6613741235,F016599,552707.2208864586,2029-09-12,52.448661832046874,39.37779425302101
A016600,Government Bond,249199.03450043596,1623551.8113216578,F016600,782663.3506632439,2024-09-13,98.8728674906358,25.339746580012473
A016601,Government Bond,237777.15478306048,264134.2758935404,F016601,4578074.744978236,2026-12-11,85.59444099956815,90.6138577447366
A016602,Government Bond,618443.255086823,616102.6149856356,F016602,1926722.695624039,2023-05-21,66.473618179178,84.49956165964984
A016603,Corporate Bond,4681563.897566033,1951370.7412443042,F016603,4006577.396819079,2029-02-05,70.5836337791725,22.823301125008022
A016604,Government Bond,2677297.0042559193,560346.2572945544,F016604,617314.7413389825,2029-08-18,82.6086084513544,91.95539207944199
A016605,Cash,718516.0840496339,1555978.1119297028,F016605,3652054.6775578745,2020-11-13,70.55404887456965,64.70628950852
A016606,Government Bond,32300.275573694256,697106.0273805264,F016606,2851485.912836681,2027-08-18,92.21196015248162,16.151238087659216
A016607,Government Bond,1287119.2702426747,1899244.838877047,F016607,3987812.1203722507,2021-12-19,90.40972744384703,63.36108398567134
A016608,Cash,4604596.2223784225,47161.96473621002,F016608,1120325.0489847434,2021-04-02,62.610681585777904,76.45341642171906
A016609,Government Bond,3858458.495271901,1503345.4633095213,F016609,4946636.362321383,2025-02-23,72.62864719926529,35.01904551512085
A016610,Cash,2350958.7917532194,987619.9473191627,F016610,1603367.1250990645,2021-10-25,50.055968045104144,94.52056467623665
A016611,Corporate Bond,2709711.6777405664,1607665.3045586187,F016611,2300333.5138213676,2021-08-01,88.4846070828383,46.714525177084276
A016612,Cash,3388452.2807465266,18155.971141704602,F016612,1117547.953748962,2022-11-07,70.57698477376262,49.81840251880178
A016613,Government Bond,1914079.9794850529,388321.84076966596,F016613,1600491.2165428775,2022-12-19,90.98115944206565,46.21218743626081
A016614,Cash,1654714.1086739702,1521374.658201716,F016614,4848056.83145855,2027-09-17,91.53211437341551,16.923453942411122
A016615,Government Bond,2510164.452656127,1292322.4321251488,F016615,2172630.4756475044,2027-01-04,96.91359982288714,95.79365335556298
A016616,Government Bond,588695.3647567065,764229.4075951151,F016616,312896.8272865737,2022-11-23,86.14831972621074,45.75160969860399
A016617,Government Bond,321825.7958399139,1493562.554581235,F016617,2458523.514008764,2029-01-16,76.98843350175673,67.10875835125458
A016618,Government Bond,1625370.1852857189,514842.16469923314,F016618,4328562.533404173,2025-05-06,98.64911853581332,92.65566576827462
A016619,Corporate Bond,2737995.8370047356,1916418.343066978,F016619,3206061.148098823,2024-02-08,71.92458921433658,87.95852098074373
A016620,Cash,2207841.327129286,1916646.1401348854,F016620,2446797.870825885,2026-12-28,73.90803863261908,72.1834396139098
A016621,Cash,4058232.8950856673,1021997.9676013456,F016621,4615238.761331555,2023-10-06,89.70921650540956,18.369053382708145
A016622,Corporate Bond,2566816.1925120894,1690760.038191433,F016622,2488251.5464986735,2021-09-09,54.63344950734726,49.234842534637224
A016623,Corporate Bond,3701750.361839264,1005874.411421575,F016623,226458.36967964316,2028-10-28,98.7172812046985,61.78796909290982
A016624,Government Bond,2594493.167113389,60513.404272489046,F016624,1977433.9791775509,2026-05-02,59.40491891708302,52.63625866409037
A016625,Corporate Bond,3318434.335369205,49351.961499480196,F016625,4551541.406053727,2025-03-23,72.71158757628858,85.01104639961541
A016626,Corporate Bond,3531225.1415067906,1511608.730878314,F016626,553440.6448356771,2024-04-06,54.68282537413249,34.6642822981387
A016627,Corporate Bond,187484.52374737398,195038.54563009916,F016627,3088999.851018484,2026-11-29,82.88845841081098,76.27339397191598
A016628,Corporate Bond,2907132.625604722,1919854.9757343037,F016628,2450705.917872066,2029-03-04,53.80243400939977,32.24019885899736
A016629,Government Bond,235611.38097871104,799291.1648567921,F016629,3530076.2618842777,2025-06-06,51.602368528691464,97.9494611242454
A016630,Cash,558352.2925172012,836413.2892189696,F016630,925600.4117913113,2022-06-11,52.1228429637067,32.29830943100302
A016631,Cash,2453863.367118334,394770.05400134134,F016631,4835159.262497264,2024-01-04,69.8788840070444,87.07042985287002
A016632,Government Bond,3186283.8259250484,1428676.1088946832,F016632,3567539.4528913577,2027-09-02,70.24047318166264,13.387142801609023
A016633,Corporate Bond,4756952.325092513,1736890.3900526133,F016633,1909590.52390108,2024-06-16,75.92713424178258,17.51340443284718
A016634,Cash,3788218.745990751,635222.3642764281,F016634,959396.6857844895,2022-10-08,50.93527369032998,87.78853945858077
A016635,Government Bond,3384950.6732480307,1597955.7178435116,F016635,387902.4071394542,2023-04-11,71.74046701708174,68.8485709711799
